credits,faculty/0,is_lab,is_open,location,name,number,open_seats,section,semester,subject,total_seats,times/0/day,times/0/end_time,times/0/start_time,times/1/day,times/1/end_time,times/1/start_time,times/2/day,times/2/end_time,times/2/start_time,times/3/day,times/3/end_time,times/3/start_time,faculty/1,faculty/2,faculty/3,faculty/4
3,"Brown, Brian K.",false,true,Staley Hall of Arts & Letters,LIT/WRITE FOR SEC CLASSROOM,330,12,A,2024_Fall,EDUC,15,M,18:29:00,16:00:00,,,,,,,,,,"Nichols, Constance E.",,,
3,"Rupnik, Elizabeth J.",false,true,Staley Hall of Arts & Letters,EARLY CHILDHOOD CURR & INSTRUCT,342,20,A,2024_Fall,EDUC,25,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
3,"Nemeth, Daniel J.",false,true,Staley Hall of Arts & Letters,ASPECTS OF SOCIAL STUDIES EDUCATION,363,15,A,2024_Fall,EDUC,15,T,16:45:00,15:30:00,R,16:45:00,15:30:00,,,,,,,,,,
1,"Senita, Karyn E.",false,true,Staley Hall of Arts & Letters,SECONDARY FIELD EXPER (1ST LEVEL),371,13,A,2024_Fall,EDUC,15,W,09:50:00,09:00:00,,,,,,,,,,,,,
1,"Hoffman, William H.",false,true,Off Campus Course,SECONDARY FIELD EXPER (3RD LEVEL),375,15,A,2024_Fall,EDUC,15,,,,,,,,,,,,,,,,
1,"Munson, Jolene K",false,true,Off Campus Course,FIRST LEVEL FIELD EXPERIENCE,381,40,A,2024_Fall,EDUC,40,,,,,,,,,,,,,"Martin, Tammi S.",,,
1,"Munson, Jolene K",false,true,Off Campus Course,SECOND LEVEL FIELD EXPERIENCE,382,37,A,2024_Fall,EDUC,40,,,,,,,,,,,,,"Martin, Tammi S.",,,
1,"Munson, Jolene K",false,true,Off Campus Course,THIRD LEVEL FIELD EXPERIENCE,383,24,A,2024_Fall,EDUC,30,,,,,,,,,,,,,"Martin, Tammi S.",,,
1,"Munson, Jolene K",false,true,SHAL 104 Early Childhood Learning Center,EARLY CHLDHD FIELD EXP (2ND LEVEL),385,4,A,2024_Fall,EDUC,5,,,,,,,,,,,,,,,,
3,"Nichols, Constance E.",false,true,GCC Main Campus,LEADERSHIP FOR TEACHERS,440,10,A,2024_Fall,EDUC,25,T,16:45:00,15:30:00,R,16:45:00,15:30:00,,,,,,,,,,
16,"Culbertson, Linda D.",false,true,Staley Hall of Arts & Letters,STUDENT TEACHING,450,17,A,2024_Fall,EDUC,50,M,17:00:00,16:00:00,,,,,,,,,,,,,
3,"Culbertson, Linda D.",false,false,Staley Hall of Arts & Letters,SEMINAR: ISSUES IN EDUCATION,488,0,A,2024_Fall,EDUC,15,M,09:50:00,09:00:00,W,09:50:00,09:00:00,F,09:50:00,09:00:00,,,,,,,
3,"Culbertson, Linda D.",false,false,Staley Hall of Arts & Letters,SEMINAR: ISSUES IN EDUCATION,488,0,B,2024_Fall,EDUC,15,M,10:50:00,10:00:00,W,10:50:00,10:00:00,F,10:50:00,10:00:00,,,,,,,
3,"Rumbaugh, Luke Keith",false,true,SHAL 116,LINEAR CIRCUITS I,201,35,A,2024_Fall,ELEE,35,W,09:50:00,09:00:00,F,09:50:00,09:00:00,,,,,,,,,,
0,"Rumbaugh, Luke Keith",true,true,HOYT 212,LABORATORY,201,30,L,2024_Fall,ELEE,30,M,10:50:00,09:00:00,,,,,,,,,,,,,
1,"Brooks, James David",false,true,HOYT 212,LAB SKILLS AND PROTOTYPING,251,30,L,2024_Fall,ELEE,30,W,16:50:00,14:00:00,,,,,,,,,,,,,
3,"Christman, Alan M.",false,true,Hoyt Hall of Engineering,ELECTRONICS I,301,25,A,2024_Fall,ELEE,25,W,10:50:00,10:00:00,F,10:50:00,10:00:00,,,,,,,,,,
0,"Christman, Alan M.",true,true,HOYT 212,LABORATORY,301,24,L,2024_Fall,ELEE,25,M,17:00:00,15:00:00,,,,,,,,,,,,,
3,"Christman, Alan M.",false,true,Hoyt Hall of Engineering,ELECTRICAL MACHINES,303,22,A,2024_Fall,ELEE,25,M,09:50:00,09:00:00,W,09:50:00,09:00:00,,,,,,,,,,
0,"Christman, Alan M.",true,true,HOYT Conference Room,LABRATORY,303,22,L,2024_Fall,ELEE,25,R,17:00:00,15:00:00,,,,,,,,,,,,,
3,"Hill, Peter D.",false,true,HOYT 113 Classroom,MICROCONTROLLERS,310,30,A,2024_Fall,ELEE,30,T,14:50:00,14:00:00,R,14:50:00,14:00:00,,,,,,,,,,
0,"Hill, Peter D.",true,true,HOYT 113 Classroom,LABORATORY,310,24,L,2024_Fall,ELEE,24,W,17:00:00,15:00:00,,,,,,,,,,,,,
1,"Rumbaugh, Luke Keith",false,true,HOYT 212,LAB DESIGN EXPERIENCES,351,20,L,2024_Fall,ELEE,20,T,14:50:00,13:00:00,,,,,,,,,,,,,
1,"Rumbaugh, Luke Keith",false,true,HOYT 212,LAB DESIGN EXPERIENCES,351,15,M,2024_Fall,ELEE,15,T,16:50:00,15:00:00,,,,,,,,,,,,,
3,"Christman, Alan M.",false,true,HOYT 218,ELECTROMAGNETIC ENERGY TRANSMISSION,404,22,A,2024_Fall,ELEE,30,T,13:45:00,12:30:00,R,13:45:00,12:30:00,,,,,,,,,,
3,"Rumbaugh, Luke Keith",false,true,HOYT 118 Classroom,COMMUNICATION SYSTEMS I,431,19,A,2024_Fall,ELEE,30,M,14:50:00,14:00:00,W,14:50:00,14:00:00,F,14:50:00,14:00:00,,,,,,,
3,"Bright, Myron W.",false,true,Staley Hall of Arts & Letters,COMPUTER ARCHITECTURE,441,25,A,2024_Fall,ELEE,30,M,13:50:00,13:00:00,W,13:50:00,13:00:00,F,13:50:00,13:00:00,,,,,,,
3,"Mayo, Joshua Andrew",false,true,Staley Hall of Arts & Letters,ENGL LIT SURVEY AND LIT STUDIES I,201,5,A,2024_Fall,ENGL,5,M,08:50:00,08:00:00,W,08:50:00,08:00:00,F,08:50:00,08:00:00,,,,,,,
3,"Mayo, Joshua Andrew",false,true,Staley Hall of Arts & Letters,ENGL LIT SURVEY AND LIT STUDIES I,201,5,B,2024_Fall,ENGL,5,M,09:50:00,09:00:00,W,09:50:00,09:00:00,F,09:50:00,09:00:00,,,,,,,
3,"Bilbro, Jeffrey L",false,true,Staley Hall of Arts & Letters,AMER LIT SURVEY I,203,20,A,2024_Fall,ENGL,20,T,10:45:00,09:30:00,R,10:45:00,09:30:00,,,,,,,,,,
3,"Bilbro, Jeffrey L",false,true,Staley Hall of Arts & Letters,AMER LIT SURVEY I,203,15,B,2024_Fall,ENGL,20,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
3,"Waha, Kristen B.",false,true,Staley Hall of Arts & Letters,WORLD LIT SURVEY:ASIA,205,4,A,2024_Fall,ENGL,10,M,10:50:00,10:00:00,W,10:50:00,10:00:00,F,10:50:00,10:00:00,,,,,,,
3,"Rawl, Virginia C.",false,true,Staley Hall of Arts & Letters,GOTHIC LITERATURE,226,12,A,2024_Fall,ENGL,30,M,12:50:00,12:00:00,W,12:50:00,12:00:00,F,12:50:00,12:00:00,,,,,,,
3,"Rawl, Michael S.",false,true,Staley Hall of Arts & Letters,20TH C. ENGLISH NOVEL,243,17,A,2024_Fall,ENGL,20,T,13:45:00,12:30:00,R,13:45:00,12:30:00,,,,,,,,,,
3,"Craig, Betsy J.",false,true,Staley Hall of Arts & Letters,WORLD DRAMA,250,9,A,2024_Fall,ENGL,10,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
1,"Craig, Betsy J.",false,true,Off Campus Course,PAGE TO STAGE,254,20,T,2024_Fall,ENGL,20,,,,,,,,,,,,,,,,
3,"Potter, Eric A.",false,true,Staley Hall of Arts & Letters,POETRY,261,20,A,2024_Fall,ENGL,25,M,14:50:00,14:00:00,W,14:50:00,14:00:00,F,14:50:00,14:00:00,,,,,,,
3,"Harvey, Andrew J.",false,true,Staley Hall of Arts & Letters,CLASSICAL LITERATURE,302,19,A,2024_Fall,ENGL,30,M,13:50:00,13:00:00,W,13:50:00,13:00:00,F,13:50:00,13:00:00,,,,,,,
3,"Potter, Eric A.",false,true,Staley Hall of Arts & Letters,AMERICAN RENAISSANCE,318,21,A,2024_Fall,ENGL,25,T,10:45:00,09:30:00,R,10:45:00,09:30:00,,,,,,,,,,
3,"Harvey, Andrew J.",false,true,"Staley Hall of Arts & Letters
W 3:00 PM-4:50 PM;  Staley Hall of Arts & Letters",SHAKESPEARE I,351,17,A,2024_Fall,ENGL,25,M,14:50:00,14:00:00,W,14:50:00,14:00:00,F,14:50:00,14:00:00,W,16:50:00,15:00:00,,,,
3,"Philson, Cynthia L.",false,true,SHAL 206,GRAMMAR/HIST OF ENGLISH,402,23,A,2024_Fall,ENGL,25,M,21:00:00,18:30:00,,,,,,,,,,,,,
3,"Waha, Kristen B.",false,true,Staley Hall of Arts & Letters,SENIOR CAPSTONE,485,4,A,2024_Fall,ENGL,16,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
3,"ENGR Staff, -",false,true,STEM 051,NUMERICAL COMPUTING FOR ENGINEERS,120,5,A,2024_Fall,ENGR,5,M,13:50:00,13:00:00,W,13:50:00,13:00:00,F,13:50:00,13:00:00,,,,,,,
2,"ENGR Staff, -",false,false,STEM 051,INTRO TO ENGINEERING,156,0,A,2024_Fall,ENGR,0,M,14:50:00,14:00:00,W,14:50:00,14:00:00,,,,,,,,,,
3,"Hill, Peter D.",false,true,HOYT 215,MECHATRONICS I,216,25,A,2024_Fall,ENGR,30,M,10:50:00,10:00:00,W,10:50:00,10:00:00,,,,,,,,,,
0,"Hill, Peter D.",true,true,HOYT 212,LABORATORY,216,25,L,2024_Fall,ENGR,30,R,16:50:00,15:00:00,,,,,,,,,,,,,
3,"Anderson, Erik J.",false,true,HOYT 218,MATHEMATICAL METHODS IN ENGINEERING,274,28,A,2024_Fall,ENGR,30,M,09:50:00,09:00:00,W,09:50:00,09:00:00,F,09:50:00,09:00:00,,,,,,,
1,"Bright, Myron W.",false,true,HOYT 118 Classroom,ETHICS IN ENGINEERING AND ROBOTICS,301,16,A,2024_Fall,ENGR,25,T,21:00:00,18:30:00,,,,,,,,,,,,,
1,"Ulrich, Vernon W.",false,true,HOYT 113 Classroom,DESIGN OF EXPERIMENTS,304,14,A,2024_Fall,ENGR,20,W,14:50:00,14:00:00,,,,,,,,,,,,,
1,"Rumbaugh, Luke Keith",false,true,GCC Main Campus,INTRODUCTION TO LABVIEW,305,20,A,2024_Fall,ENGR,20,M,13:50:00,13:00:00,,,,,,,,,,,,,
3,"Ulrich, Vernon W.",false,false,STEM 051,CAPSTONE DESIGN SEQUENCE,401,0,A,2024_Fall,ENGR,30,T,10:45:00,09:30:00,R,10:45:00,09:30:00,,,,,,,,,,
3,"Brooks, James David",false,true,Science Technology Engineering,CAPSTONE DESIGN SEQUENCE,401,5,B,2024_Fall,ENGR,30,T,10:45:00,09:30:00,R,10:45:00,09:30:00,,,,,,,,,,
3,"Brooks, James David",false,true,HOYT 215,CONTROL SYSTEMS,411,22,A,2024_Fall,ENGR,38,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
3,"Hill, Peter D.",false,true,Hoyt Hall of Engineering,BIOMEDICAL ENGR DESIGN & REGULATION,414,21,A,2024_Fall,ENGR,25,M,13:50:00,13:00:00,W,13:50:00,13:00:00,F,13:50:00,13:00:00,,,,,,,
1,"ENGR Staff, -",false,true,GCC Main Campus,CAPSTONE DESIGN LAB - SIGNUP,451,5,X,2024_Fall,ENGR,65,M,16:59:00,15:00:00,W,16:59:00,15:00:00,F,16:59:00,15:00:00,,,,,,,
3,"Sweet, Timothy J.",false,true,Staley Hall of Arts & Letters,ENTREPRENEURIAL MIND:,101,29,A,2024_Fall,ENTR,30,M,09:50:00,09:00:00,W,09:50:00,09:00:00,F,09:50:00,09:00:00,,,,,,,
3,"Sweet, Timothy J.",false,true,Staley Hall of Arts & Letters,ENTREPRENEURIAL MIND:,101,27,B,2024_Fall,ENTR,30,M,10:50:00,10:00:00,W,10:50:00,10:00:00,F,10:50:00,10:00:00,,,,,,,
1,"Lewis, Cedric E.",false,true,PFAC 119,TECHNOLOGY FOR THE ENTREPRENEUR,102,8,A,2024_Fall,ENTR,10,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
1,"Lewis, Cedric E.",false,true,PFAC 69,TECHNOLOGY FOR THE ENTREPRENEUR,102,9,B,2024_Fall,ENTR,10,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
1,"Lewis, Cedric E.",false,true,PFAC 69,TECHNOLOGY FOR THE ENTREPRENEUR,102,7,C,2024_Fall,ENTR,10,M,14:50:00,14:00:00,W,14:50:00,14:00:00,F,14:50:00,14:00:00,,,,,,,
3,"Sweet, Timothy J.",false,true,SHAL 202 ENTR Habbershon Family Innovation Zone,LIFE DESIGN STUDIO,104,7,A,2024_Fall,ENTR,12,T,10:45:00,09:30:00,R,10:45:00,09:30:00,,,,,,,,,,
1,"Smith, Kenneth E.",false,true,SHAL 202 ENTR Habbershon Family Innovation Zone,INTELLECTUAL PROPERTY PROTECTION,304,12,A,2024_Fall,ENTR,20,M,09:50:00,09:00:00,,,,,,,,,,,,,
3,"Smith, Kenneth E.",false,true,SHAL 202 ENTR Habbershon Family Innovation Zone,ETHICS FOR THE ENTREPRENEUR,306,15,A,2024_Fall,ENTR,16,M,08:50:00,08:00:00,W,08:50:00,08:00:00,F,08:50:00,08:00:00,,,,,,,
3,"Lewis, Cedric E.",false,true,Staley Hall of Arts & Letters,SOCIAL ENTREPRENEURSHIP,307,28,A,2024_Fall,ENTR,35,T,15:15:00,14:00:00,R,15:15:00,14:00:00,,,,,,,,,,
3,"English, Yvonne Joyce",false,true,Staley Hall of Arts & Letters,E-COMMERCE,309,11,A,2024_Fall,ENTR,17,T,13:45:00,12:30:00,R,13:45:00,12:30:00,,,,,,,,,,
3,"Smith, Kenneth E.",false,true,Staley Hall of Arts & Letters,ENTR: MANAGING A GROWING ENTERPRISE,312,20,A,2024_Fall,ENTR,24,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
3,"Smith, Kenneth E.",false,true,Staley Hall of Arts & Letters,ENTREPRENEURAL LEADERSHIP,319,12,A,2024_Fall,ENTR,17,M,12:50:00,12:00:00,W,12:50:00,12:00:00,F,12:50:00,12:00:00,,,,,,,
3,"Lewis, Cedric E.",false,true,PFAC 112,LEGAL ASPECTS OF THE MUSIC BUSINESS,324,15,A,2024_Fall,ENTR,15,M,12:50:00,12:00:00,W,12:50:00,12:00:00,F,12:50:00,12:00:00,,,,,,,
3,"Lewis, Cedric E.",false,true,Pew Fine Arts Center,INTRO TO THE BUSINESS OF MUSIC,326,12,A,2024_Fall,ENTR,15,T,10:45:00,09:30:00,R,10:45:00,09:30:00,,,,,,,,,,
3,"Sweet, Timothy J.",false,true,SHAL 302,CONTENT MARKETING,328,13,A,2024_Fall,ENTR,30,M,13:50:00,13:00:00,W,13:50:00,13:00:00,F,13:50:00,13:00:00,,,,,,,
3,"Smith, Kenneth E.",false,true,Staley Hall of Arts & Letters,ENTREPREN FINANCE/VENTURE CAPITAL,430,14,A,2024_Fall,ENTR,24,T,10:45:00,09:30:00,R,10:45:00,09:30:00,,,,,,,,,,
2,"Ault, Dana L.",false,true,Staley Hall of Arts & Letters,INTRODUCTION TO EXERCISE SCIENCE,101,17,A,2024_Fall,EXER,20,M,09:50:00,09:00:00,W,09:50:00,09:00:00,,,,,,,,,,
3,"Ault, Dana L.",false,true,HOYT 113 Classroom,INTRODUCTION TO NUTRITION,134,25,A,2024_Fall,EXER,32,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
1,"Thrasher, James T.",false,true,"Ketler Technological Learning Center, Auditorium",ETHICS IN SPORTS,201,14,A,2024_Fall,EXER,25,M,14:50:00,14:00:00,,,,,,,,,,,,,
1,"Gerhart, Hayden D.",false,true,PLC Dance Studio,LIFTING TECHNIQUES,202,18,A,2024_Fall,EXER,20,F,08:50:00,08:00:00,,,,,,,,,,,,,
3,"Thrasher, James T.",false,true,"Ketler Technological Learning Center, Auditorium",INTRODUCTION TO SPORTS MINISTRY,205,22,A,2024_Fall,EXER,25,T,13:45:00,12:30:00,R,13:45:00,12:30:00,,,,,,,,,,
3,"Buxton, Jeffrey D.",false,true,PLC Audio/Visual Room w/multimedia,INTRO TO EXERCISE PROG DESIGN,230,19,A,2024_Fall,EXER,20,M,10:50:00,10:00:00,W,10:50:00,10:00:00,F,10:50:00,10:00:00,,,,,,,
3,"Prins, Philip J.",false,true,Staley Hall of Arts & Letters,NUTRITION AND HEALTH,244,10,A,2024_Fall,EXER,20,M,12:50:00,12:00:00,W,12:50:00,12:00:00,F,12:50:00,12:00:00,,,,,,,
1,"Patterson, Richard D.",false,true,SHAL 109 Tablet Chairs w/multimedia,INTRODUCTION TO ATHLETIC TRAINING,249,19,A,2024_Fall,EXER,20,T,20:30:00,18:30:00,,,,,,,,,,,,,
4,"Ault, Dana L.",false,true,SHAL 208,ANATOMY AND PHYSIOLOGY I,253,52,A,2024_Fall,EXER,58,T,09:15:00,08:00:00,R,09:15:00,08:00:00,,,,,,,,,,
0,"Ault, Dana L.",true,true,STEM 245,LABORATORY,253,24,L,2024_Fall,EXER,29,T,10:45:00,09:30:00,,,,,,,,,,,,,
0,"Ault, Dana L.",true,true,STEM 245,LABORATORY,253,28,M,2024_Fall,EXER,29,R,10:45:00,09:30:00,,,,,,,,,,,,,
3,"Ault, Dana L.",false,false,Staley Hall of Arts & Letters,NUTRITION IN SPORTS & EXERCISE,254,0,A,2024_Fall,EXER,20,M,10:50:00,10:00:00,W,10:50:00,10:00:00,F,10:50:00,10:00:00,,,,,,,
4,"Prins, Philip J.",false,true,Staley Hall of Arts & Letters,PHYSIOLOGY OF EXERCISE,256,20,A,2024_Fall,EXER,20,M,08:50:00,08:00:00,W,08:50:00,08:00:00,F,08:50:00,08:00:00,,,,,,,
0,"Prins, Philip J.",true,true,PLC Dance Studio,LABORATORY,256,10,L,2024_Fall,EXER,10,M,09:50:00,09:00:00,,,,,,,,,,,,,
0,"Prins, Philip J.",true,true,PLC Dance Studio,LABORATORY,256,10,M,2024_Fall,EXER,10,W,09:50:00,09:00:00,,,,,,,,,,,,,
3,"Prins, Philip J.",false,true,PLC Dance Studio,EXERCISE TESTING,304,14,A,2024_Fall,EXER,15,T,10:45:00,09:30:00,R,10:45:00,09:30:00,,,,,,,"Buxton, Jeffrey D.",,,
2,"Fritz, David C.",false,true,Staley Hall of Arts & Letters,BASIC PRIN OF COACHING,305,16,A,2024_Fall,EXER,20,W,12:50:00,12:00:00,F,12:50:00,12:00:00,,,,,,,,,,
2,"Gerhart, Hayden D.",false,true,"Rathburn Hall, Seminar Room",EXERCISE LEADERSHIP,306,12,A,2024_Fall,EXER,15,M,09:50:00,09:00:00,W,09:50:00,09:00:00,,,,,,,,,,
3,"Buxton, Jeffrey D.",false,true,SHAL 112,EXERCISE PRESCRIPTION,307,23,A,2024_Fall,EXER,30,T,09:15:00,08:00:00,R,09:15:00,08:00:00,,,,,,,,,,
3,"Gerhart, Hayden D.",false,true,SHAL 112,BIOMECHANICS,309,10,A,2024_Fall,EXER,30,T,13:45:00,12:30:00,R,13:45:00,12:30:00,,,,,,,,,,
3,"Buxton, Jeffrey D.",false,true,Staley Hall of Arts & Letters,RESEARCH METHODS IN EXER SCI,377,16,A,2024_Fall,EXER,30,T,15:15:00,14:00:00,R,15:15:00,14:00:00,,,,,,,"Gerhart, Hayden D.",,,
3,"Buxton, Jeffrey D.",false,true,Staley Hall of Arts & Letters,CERTIFIED EXERCISE PHYSIOLOGIST,402,7,A,2024_Fall,EXER,10,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
3,"Gerhart, Hayden D.",false,true,STEM 160B Conference Room,PRINCIPLES OF STRENGTH & CONDITION,403,8,A,2024_Fall,EXER,16,T,10:45:00,09:30:00,R,10:45:00,09:30:00,,,,,,,,,,
1,"Ault, Dana L.",false,true,Staley Hall of Arts & Letters,PROF. CERTIFICATION AND SEMINAR,404,10,A,2024_Fall,EXER,20,F,09:50:00,09:00:00,,,,,,,,,,"Gerhart, Hayden D.",,,
3,"Grimm, Richard C. Jr.",false,true,SHAL 309,PRINCIPLES OF FINANCE,202,12,A,2024_Fall,FNCE,20,M,12:50:00,12:00:00,W,12:50:00,12:00:00,F,12:50:00,12:00:00,,,,,,,
3,"Zhang, Youhui Owen",false,true,GCC Main Campus,PRINCIPLES OF FINANCE,202,17,B,2024_Fall,FNCE,20,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
3,"Zhang, Youhui Owen",false,true,Staley Hall of Arts & Letters,INVESTMENTS,332,24,A,2024_Fall,FNCE,25,M,14:50:00,14:00:00,W,14:50:00,14:00:00,F,14:50:00,14:00:00,,,,,,,
3,"Grimm, Richard C. Jr.",false,true,SHAL 112,FINANCIAL MARKETS,336,15,A,2024_Fall,FNCE,27,,,,,,,,,,,,,,,,
3,"Grimm, Richard C. Jr.",false,true,SHAL 116,ADVANCED TOPICS IN FINANCE,442,8,A,2024_Fall,FNCE,25,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
3,"Ruane, Aileen R",false,true,SHAL 115,ELEMENTARY FRENCH I,101,18,A,2024_Fall,FREN,18,M,09:50:00,09:00:00,W,09:50:00,09:00:00,F,09:50:00,09:00:00,,,,,,,
3,"Ruane, Aileen R",false,true,SHAL 115,ELEMENTARY FRENCH I,101,17,B,2024_Fall,FREN,18,M,13:50:00,13:00:00,W,13:50:00,13:00:00,F,13:50:00,13:00:00,,,,,,,
3,"Madsen, Kelsey B.",false,true,SHAL 101,INTERMEDIATE FRENCH I,201,19,A,2024_Fall,FREN,21,M,09:50:00,09:00:00,W,09:50:00,09:00:00,F,09:50:00,09:00:00,,,,,,,
3,"Madsen, Kelsey B.",false,true,Staley Hall of Arts & Letters,INTERMEDIATE FRENCH I,201,21,B,2024_Fall,FREN,21,M,13:50:00,13:00:00,W,13:50:00,13:00:00,F,13:50:00,13:00:00,,,,,,,
3,"Madsen, Kelsey B.",false,true,GCC Main Campus,UNDERSTANDING FRANCE AND THE FRENCH,301,14,A,2024_Fall,FREN,15,T,12:15:00,11:00:00,R,12:15:00,11:00:00,,,,,,,,,,
3,"Ruane, Aileen R",false,true,SHAL 101,FRENCH COMPOSITION AND STYLE,307,14,A,2024_Fall,FREN,15,M,14:50:00,14:00:00,W,14:50:00,14:00:00,F,14:50:00,14:00:00,,,,,,,
3,"Ruane, Aileen R",false,true,GCC Main Campus,MEDIEVAL AND EARLY MODERN FR LIT,320,14,A,2024_Fall,FREN,15,T,15:15:00,14:00:00,R,15:15:00,14:00:00,,,,,,,,,,
3,"Hall, Josiah Daniel",false,true,,READINGS IN NEW TEST GREEK I,201,20,A,2024_Fall,GREK,20,M,08:50:00,08:00:00,W,08:50:00,08:00:00,F,08:50:00,08:00:00,,,,,,,
3,"Moeller, Julie C.",false,true,SHAL 309,INTRODUCTION TO BIBLICAL HEBREW I,101,22,A,2024_Fall,HEBR,25,T,10:15:00,09:30:00,R,10:15:00,09:30:00,,,,,,,,,,
3,"Graham, Mark W.",false,true,GCC Main Campus,WORLD HISTORY I,143,13,A,2024_Fall,HIST,15,M,08:50:00,08:00:00,W,08:50:00,08:00:00,F,08:50:00,08:00:00,,,,,,,
3,"Graham, Mark W.",false,true,GCC Main Campus,HISTORIOGRAPHY,201,6,A,2024_Fall,HIST,7,T,10:45:00,09:30:00,R,10:45:00,09:30:00,,,,,,,,,,
3,"Edwards, Jason R.",false,true,SHAL 323,HIST/PHIL FOUNDATIONS OF EDUCATION,204,16,A,2024_Fall,HIST,25,M,13:50:00,13:00:00,W,13:50:00,13:00:00,F,13:50:00,13:00:00,,,,,,,
3,"Baker, Elizabeth A",false,true,GCC Main Campus,MODERN EUROPE,212,18,A,2024_Fall,HIST,20,M,12:50:00,12:00:00,W,12:50:00,12:00:00,F,12:50:00,12:00:00,,,,,,,
3,"Harp, Gillis J.",false,true,GCC Main Campus,HISTORY OF US TO 1865,283,23,A,2024_Fall,HIST,25,M,09:50:00,09:00:00,W,09:50:00,09:00:00,F,09:50:00,09:00:00,,,,,,,
3,"Harp, Gillis J.",false,true,Staley Hall of Arts & Letters,HISTORY OF U.S. SINCE 1865,285,24,A,2024_Fall,HIST,25,M,12:50:00,12:00:00,W,12:50:00,12:00:00,F,12:50:00,12:00:00,,,,,,,
3,"Baker, Elizabeth A",false,true,GCC Main Campus,STUDY: PUBLIC HISTORY,290,13,A,2024_Fall,HIST,15,M,10:50:00,10:00:00,W,10:50:00,10:00:00,F,10:50:00,10:00:00,,,,,,,
